临江大道,559,"[(114.31029, 30.56926), (114.334159, 30.615247), (114.3106, 30.5744), (114.295502, 30.551701), (114.331299, 30.608299), (114.30856, 30.56563), (114.305496, 30.568199), (114.293198, 30.544001), (114.311501, 30.5721), (114.335899, 30.611401), (114.292397, 30.541599), (114.377899, 30.6408), (114.298897, 30.559299), (114.287399, 30.5362), (114.288597, 30.541687), (114.2948, 30.558901), (114.33928, 30.60215), (114.3564, 30.6182), (114.308296, 30.5697), (114.2845, 30.538401), (114.292702, 30.5513), (114.305801, 30.5711), (114.29935, 30.56252), (114.35055, 30.61296), (114.302498, 30.5669), (114.303703, 30.564301), (114.292603, 30.5513), (114.303703, 30.5644), (114.30777, 30.56398), (114.304901, 30.562901), (114.373497, 30.6336), (114.295799, 30.5569), (114.293198, 30.545799), (114.34314, 30.60943), (114.291603, 30.539801), (114.290802, 30.5401), (114.29159, 30.53865), (114.302399, 30.562201), (114.319199, 30.583799), (114.290199, 30.542299), (114.3013, 30.5585), (114.34276, 30.60841), (114.35131, 30.61283), (114.382401, 30.6359), (114.293503, 30.5483), (114.286697, 30.544201), (114.326302, 30.591299), (114.300499, 30.5648), (114.2942, 30.55009), (114.359802, 30.622101), (114.293198, 30.544201), (114.299103, 30.563101), (114.335602, 30.602699), (114.292099, 30.540722), (114.300499, 30.5648), (114.32709, 30.591), (114.305702, 30.5683), (114.332497, 30.596399), (114.312202, 30.573601), (114.309502, 30.571899), (114.300003, 30.5564), (114.322197, 30.5833), (114.311798, 30.5746), (114.302597, 30.568199), (114.3339, 30.609301), (114.292637, 30.554584), (114.305, 30.564899), (114.333099, 30.6054), (114.302696, 30.5662), (114.2929, 30.5529), (114.302498, 30.5618), (114.33731, 30.60318), (114.383949, 30.63905), (114.29567, 30.55104), (114.292603, 30.5513), (114.361801, 30.623199), (114.365196, 30.629601), (114.292999, 30.544001), (114.3041, 30.568501), (114.299797, 30.558001), (114.2929, 30.5441), (114.296097, 30.5513), (114.345802, 30.6164), (114.33132, 30.59646), (114.292603, 30.5513), (114.346603, 30.619101), (114.292801, 30.545401), (114.29541, 30.55105), (114.311897, 30.572701), (114.3144, 30.574699), (114.345802, 30.614401), (114.305901, 30.564501), (114.29335, 30.54786), (114.302902, 30.562599), (114.302299, 30.5693), (114.301598, 30.560301), (114.384003, 30.639799), (114.293098, 30.5441), (114.292, 30.537901), (114.293404, 30.547199), (114.299202, 30.563601), (114.319603, 30.5835), (114.305401, 30.56054), (114.317497, 30.5779), (114.293701, 30.5555), (114.3041, 30.566401), (114.292297, 30.545601), (114.324097, 30.585199), (114.2939, 30.54959), (114.3032, 30.559401), (114.292503, 30.5513), (114.292702, 30.542299), (114.3312, 30.5956), (114.292702, 30.551399), (114.2882, 30.537201), (114.303497, 30.564699), (114.29589, 30.55062), (114.295303, 30.550301), (114.2966, 30.5562), (114.399613, 30.646862), (114.30973, 30.57334), (114.2929, 30.5457), (114.29309, 30.54684), (114.327202, 30.592501), (114.3657, 30.632799), (114.39278, 30.64396), (114.347198, 30.6129), (114.3629, 30.628901), (114.317703, 30.577801), (114.303596, 30.5704), (114.345299, 30.614401), (114.3106, 30.573099), (114.308403, 30.5669), (114.336899, 30.6049), (114.303101, 30.569201), (114.303596, 30.563999), (114.291603, 30.5425), (114.302101, 30.5665), (114.292702, 30.542299), (114.343903, 30.608801), (114.347298, 30.6119), (114.30676, 30.56706), (114.299698, 30.562901), (114.397903, 30.6458), (114.292503, 30.542601), (114.346001, 30.6133), (114.295097, 30.5506), (114.301598, 30.559), (114.328796, 30.5972), (114.33692, 30.60402), (114.2929, 30.548901), (114.324097, 30.588301), (114.300598, 30.560301), (114.302498, 30.566), (114.325203, 30.5912), (114.297203, 30.5534), (114.290604, 30.540199), (114.304298, 30.571501), (114.329201, 30.594801), (114.304901, 30.5644), (114.293503, 30.552099), (114.302803, 30.557899), (114.374496, 30.635201), (114.308701, 30.566299), (114.29505, 30.54974), (114.379204, 30.639299), (114.336601, 30.604401), (114.323502, 30.584101), (114.292198, 30.5513), (114.345596, 30.6175), (114.29403, 30.54824), (114.292314, 30.556096), (114.292702, 30.556601), (114.318199, 30.5814), (114.292702, 30.5513), (114.304604, 30.565901), (114.338203, 30.605101), (114.319199, 30.5812), (114.301003, 30.5637), (114.294701, 30.555599), (114.294998, 30.554701), (114.316726, 30.577844), (114.291496, 30.5394), (114.300102, 30.560699), (114.300301, 30.558399), (114.293466, 30.543934), (114.3081, 30.56379), (114.3106, 30.5693), (114.29597, 30.55105), (114.292397, 30.5508), (114.293602, 30.5439), (114.373802, 30.634199), (114.293884, 30.549575), (114.334702, 30.603901), (114.316101, 30.5781), (114.294098, 30.5499), (114.3312, 30.5965), (114.302498, 30.5669), (114.343002, 30.6101), (114.366096, 30.627001), (114.3284, 30.593201), (114.41106, 30.65019), (114.292999, 30.544201), (114.302399, 30.5662), (114.293404, 30.5445), (114.32877, 30.59398), (114.301598, 30.560301), (114.291496, 30.5366), (114.32962, 30.59423), (114.393339, 30.647546), (114.3022, 30.5618), (114.293701, 30.544399), (114.290001, 30.5424), (114.293198, 30.5438), (114.305702, 30.569401), (114.291702, 30.553699), (114.4108, 30.65136), (114.302399, 30.5625), (114.291496, 30.540701), (114.292801, 30.551399), (114.318298, 30.5786), (114.293098, 30.544001), (114.291603, 30.5383), (114.33999, 30.60635), (114.344704, 30.611799), (114.292801, 30.5424), (114.311401, 30.572901), (114.335602, 30.6049), (114.310699, 30.572901), (114.292702, 30.5513), (114.371803, 30.632299), (114.292099, 30.5513), (114.292198, 30.5508), (114.294601, 30.5502), (114.294296, 30.549801), (114.304497, 30.564899), (114.2901, 30.5385), (114.316002, 30.578699), (114.290703, 30.542), (114.293198, 30.5497), (114.303299, 30.558901), (114.303596, 30.565701), (114.310402, 30.5695), (114.2939, 30.5494), (114.296204, 30.5518), (114.303802, 30.5648), (114.40064, 30.6466), (114.302002, 30.566601), (114.292603, 30.5513), (114.299698, 30.560699), (114.292099, 30.551201), (114.311798, 30.5737), (114.363098, 30.629499), (114.292702, 30.542299), (114.293404, 30.548599), (114.309303, 30.57), (114.301903, 30.5606), (114.29929, 30.55639), (114.320602, 30.5805), (114.304497, 30.5651), (114.30337, 30.55983), (114.315201, 30.5779), (114.30779, 30.56477), (114.336998, 30.603201), (114.3293, 30.5973), (114.324303, 30.5888), (114.30619, 30.57053), (114.332802, 30.605301), (114.308, 30.56643), (114.296097, 30.5513), (114.291397, 30.5425), (114.34938, 30.61339), (114.304802, 30.563), (114.3638, 30.629499), (114.30594, 30.56214), (114.337601, 30.6054), (114.291, 30.53821), (114.292562, 30.55093), (114.3601, 30.626301), (114.311897, 30.5718), (114.325302, 30.586399), (114.322601, 30.586201), (114.29706, 30.55679), (114.292702, 30.5513), (114.292297, 30.538799), (114.363701, 30.629999), (114.335473, 30.607981), (114.300003, 30.562099), (114.321999, 30.586201), (114.292503, 30.542299), (114.293701, 30.548201), (114.41266, 30.65194), (114.29421, 30.54788), (114.29491, 30.55056), (114.32082, 30.58103), (114.3932, 30.64363), (114.304199, 30.564699), (114.305, 30.566601), (114.3638, 30.6292), (114.289902, 30.5457), (114.290802, 30.5443), (114.3065, 30.56346), (114.304604, 30.566), (114.293297, 30.550301), (114.303596, 30.561501), (114.292702, 30.542), (114.292702, 30.5513), (114.293204, 30.552015), (114.330902, 30.5961), (114.41415, 30.65593), (114.292999, 30.542299), (114.32, 30.5844), (114.307098, 30.5669), (114.29432, 30.54898), (114.296097, 30.552601), (114.293503, 30.5515), (114.301697, 30.561399), (114.367897, 30.630501), (114.292702, 30.5513), (114.29064, 30.53795), (114.3075, 30.56433), (114.385, 30.63789), (114.292999, 30.544001), (114.305901, 30.5695), (114.305603, 30.562099), (114.306396, 30.5697), (114.308502, 30.568399), (114.291573, 30.544142), (114.2994, 30.5569), (114.319702, 30.578501), (114.305397, 30.564301), (114.337601, 30.6054), (114.293098, 30.544201), (114.307404, 30.565201), (114.292999, 30.541401), (114.32289, 30.58398), (114.294601, 30.549601), (114.297096, 30.5562), (114.292702, 30.542801), (114.293098, 30.5441), (114.361, 30.6241), (114.294701, 30.5516), (114.337898, 30.610701), (114.294098, 30.5497), (114.293297, 30.545799), (114.292702, 30.545799), (114.2882, 30.5418), (114.344002, 30.6084), (114.293701, 30.549101), (114.318703, 30.5783), (114.287003, 30.5399), (114.33282, 30.60139), (114.302299, 30.561001), (114.296524, 30.561723), (114.293602, 30.5488), (114.308481, 30.569549), (114.290199, 30.542299), (114.317596, 30.579), (114.291901, 30.538099), (114.292702, 30.542299), (114.3162, 30.5784), (114.324203, 30.586599), (114.323111, 30.584641), (114.286201, 30.5422), (114.334602, 30.605301), (114.294403, 30.5516), (114.29379, 30.54794), (114.303497, 30.5604), (114.30199, 30.55799), (114.328201, 30.5931), (114.301399, 30.5637), (114.365898, 30.626801), (114.300201, 30.557301), (114.2845, 30.5399), (114.292603, 30.550699), (114.292397, 30.5508), (114.30232, 30.56558), (114.311203, 30.5742), (114.304587, 30.567293), (114.29414, 30.55001), (114.294701, 30.5516), (114.296097, 30.554899), (114.29149, 30.5383), (114.291397, 30.545601), (114.292603, 30.542299), (114.291397, 30.539801), (114.375099, 30.635099), (114.319702, 30.588301), (114.302696, 30.567699), (114.321701, 30.5835), (114.293404, 30.5487), (114.335602, 30.6084), (114.294998, 30.549601), (114.29295, 30.5415), (114.292702, 30.5513), (114.292297, 30.551399), (114.300201, 30.5576), (114.292702, 30.556499), (114.295502, 30.553801), (114.301498, 30.5597), (114.291397, 30.542601), (114.301697, 30.5658), (114.301399, 30.5597), (114.292999, 30.5443), (114.288002, 30.5399), (114.301452, 30.556295), (114.34196, 30.622192), (114.301399, 30.559799), (114.35097, 30.61523), (114.301598, 30.560301), (114.293602, 30.5443), (114.3116, 30.574301), (114.301598, 30.566401), (114.2973, 30.55227), (114.319603, 30.584), (114.302902, 30.5693), (114.293198, 30.544001), (114.29415, 30.55006), (114.294296, 30.5501), (114.347801, 30.623199), (114.311798, 30.572901), (114.29495, 30.55174), (114.294701, 30.5515), (114.299698, 30.558901), (114.2938, 30.5581), (114.29756, 30.5524), (114.293602, 30.5513), (114.304802, 30.568399), (114.29385152808, 30.547290570309), (114.383263, 30.63876), (114.285698, 30.5331), (114.302696, 30.557199), (114.29299, 30.54685), (114.293098, 30.544001), (114.2901, 30.5369), (114.29488, 30.55133), (114.3787, 30.6411), (114.3022, 30.5618), (114.292603, 30.5422), (114.296204, 30.560301), (114.344101, 30.6157), (114.292503, 30.550699), (114.3232, 30.5842), (114.291702, 30.5368), (114.344597, 30.615801), (114.292801, 30.551201), (114.292603, 30.5511), (114.291702, 30.5431), (114.283699, 30.537001), (114.292999, 30.5425), (114.29474, 30.54826), (114.34278, 30.60669), (114.314201, 30.5774), (114.373497, 30.632401), (114.29539, 30.55366), (114.305199, 30.567699), (114.292397, 30.5508), (114.332745, 30.602542), (114.3106, 30.567301), (114.335197, 30.6133), (114.292603, 30.5427), (114.292099, 30.551901), (114.3358, 30.6082), (114.325401, 30.5896), (114.305603, 30.5679), (114.292, 30.5546), (114.318604, 30.582001), (114.305801, 30.560301), (114.293602, 30.5439), (114.292702, 30.5513), (114.307057, 30.567983), (114.365924, 30.628666), (114.41641, 30.64892), (114.2929, 30.551201), (114.30175, 30.560331), (114.292702, 30.5513), (114.292999, 30.544001), (114.372898, 30.631685), (114.295303, 30.549801), (114.410765, 30.649854), (114.29758, 30.55329), (114.293503, 30.5483), (114.292603, 30.5511), (114.302002, 30.5618), (114.293503, 30.5441), (114.389999, 30.6497), (114.294197, 30.552), (114.416298, 30.6492), (114.292503, 30.5513), (114.293098, 30.542299), (114.337799, 30.6061), (114.292397, 30.542), (114.3013, 30.5595), (114.320503, 30.5818), (114.3097, 30.569901), (114.293404, 30.5446), (114.38924, 30.64271), (114.30659, 30.56349), (114.4144, 30.65035), (114.316399, 30.578501), (114.285896, 30.5411), (114.300797, 30.5646), (114.291419, 30.538652), (114.335503, 30.6064), (114.317398, 30.578501), (114.311501, 30.572901), (114.320396, 30.5812), (114.38376, 30.63815), (114.2954, 30.54971), (114.314961, 30.577554), (114.293198, 30.5422), (114.293503, 30.551701), (114.2855, 30.542), (114.292702, 30.542801), (114.31116, 30.57277), (114.303252, 30.564773), (114.33253, 30.5965), (114.337997, 30.604601), (114.321701, 30.5835), (114.295601, 30.553699), (114.365601, 30.6266), (114.294739, 30.551769), (114.38416, 30.63705), (114.3825, 30.641399), (114.292603, 30.542999), (114.292603, 30.5509), (114.314301, 30.573099), (114.320999, 30.582701), (114.292603, 30.5509), (114.30151, 30.55811), (114.39324, 30.64348), (114.293198, 30.547701), (114.41335, 30.65061), (114.292397, 30.5508), (114.308502, 30.569599), (114.30559, 30.5622), (114.3377, 30.610701), (114.309402, 30.5693), (114.292702, 30.544201), (114.287003, 30.542299), (114.308403, 30.57), (114.32316, 30.58641), (114.325875, 30.588021), (114.2951, 30.55114), (114.290901, 30.5399), (114.29224, 30.54149), (114.302498, 30.569201), (114.32319, 30.58644), (114.293635, 30.549304), (114.30846, 30.56388), (114.310303, 30.569099), (114.41382, 30.65165), (114.308998, 30.5702), (114.32979, 30.59754), (114.299774, 30.554654), (114.319603, 30.5783), (114.324615, 30.587387), (114.316902, 30.5783), (114.35066, 30.61689)]"
武汉商学院应用艺术系,1,"[(114.151802, 30.48201)]"
华中师范大学八号教学楼,1,"[(114.360969, 30.519006)]"
东方夏威夷国际花园,4,"[(114.13784, 30.51647), (114.13784, 30.51647), (114.13784, 30.51647), (114.13784, 30.51647)]"
秀玉红茶坊 司门口店,1,"[(114.29836128, 30.54268875)]"
武汉中南花园饭店,10,"[(114.335251, 30.532009), (114.33525, 30.53201), (114.335251, 30.532009), (114.33525, 30.53201), (114.33525, 30.53201), (114.335251, 30.532009), (114.33525, 30.53201), (114.33525, 30.53201), (114.33525, 30.53201), (114.335251, 30.532009)]"
雄楚大道民族大道口站,2,"[(114.397141, 30.497425), (114.397141, 30.497425)]"
港澳中心,19,"[(114.28991, 30.58242), (114.289909, 30.58242), (114.289909, 30.58242), (114.289909, 30.58242), (114.289909, 30.58242), (114.28991, 30.58242), (114.28991, 30.58242), (114.289909, 30.58242), (114.289909, 30.58242), (114.289909, 30.58242), (114.289909, 30.58242), (114.28991, 30.58242), (114.289909, 30.58242), (114.289909, 30.58242), (114.28991, 30.58242), (114.289909, 30.58242), (114.28991, 30.58242), (114.28991, 30.58242), (114.289909, 30.58242)]"
亚洲大酒店,8,"[(114.2613, 30.57752), (114.261299, 30.57752), (114.2613, 30.57752), (114.2613, 30.57752), (114.2613, 30.57752), (114.261299, 30.57752), (114.261299, 30.57752), (114.261299, 30.57752)]"
创业一路,5,"[(114.1558, 30.4799), (114.155998, 30.4813), (114.156502, 30.481199), (114.156403, 30.481199), (114.156403, 30.481199)]"
Helens西餐吧(大智...,4,"[(114.294121, 30.591417), (114.294121, 30.591417), (114.294121, 30.591417), (114.294121, 30.591417)]"
格里木的cherry,1,"[(114.315338, 30.60276)]"
民和巷,2,"[(114.37828, 30.86757), (114.37805, 30.86769)]"
金银湖路,8,"[(114.2031, 30.64234), (114.205169, 30.639772), (114.20521, 30.64005), (114.20509, 30.63711), (114.20483, 30.63567), (114.2052, 30.64007), (114.2034, 30.6322), (114.20554, 30.63971)]"
南益巴黎豪庭,2,"[(114.42829264, 30.50582737), (114.428291, 30.505827)]"
丰竹园,4,"[(114.237671, 30.61017), (114.23767, 30.61017), (114.23767, 30.61017), (114.237671, 30.61017)]"
新世界恒大华府,1,"[(114.437172, 30.502495)]"
卢罐鸡汤,1,"[(114.26115, 30.57762)]"
常福工业园,1,"[(114.04810574, 30.45037516)]"
楚材街,9,"[(114.302597, 30.5502), (114.30208, 30.54917), (114.302696, 30.549299), (114.302803, 30.5508), (114.302803, 30.5502), (114.30199, 30.54926), (114.303299, 30.5522), (114.30263, 30.55124), (114.302444, 30.550355)]"
百胜青城一品,1,"[(114.382782, 30.61051)]"
广州军区武汉总医院(中南...,21,"[(114.344322205, 30.5300006866), (114.344322, 30.530001), (114.344322205, 30.5300006866), (114.344322, 30.530001), (114.344322205, 30.5300006866), (114.344322, 30.530001), (114.344322205, 30.5300006866), (114.344322205, 30.5300006866), (114.344322, 30.530001), (114.344322205, 30.5300006866), (114.344322, 30.530001), (114.344322205, 30.5300006866), (114.344322, 30.530001), (114.344322, 30.530001), (114.344322205, 30.5300006866), (114.344322, 30.530001), (114.344322205, 30.5300006866), (114.344322, 30.530001), (114.344322205, 30.5300006866), (114.344322205, 30.5300006866), (114.344322, 30.530001)]"
湖北省武昌实验中学,3,"[(114.30328, 30.55159), (114.303284, 30.55159), (114.30328, 30.55159)]"
四马路,9,"[(114.308296, 30.5613), (114.30583, 30.56154), (114.307297, 30.561399), (114.305901, 30.5616), (114.306503, 30.5613), (114.306198, 30.561399), (114.307297, 30.562201), (114.306801, 30.560699), (114.30725, 30.56137)]"
宇济天仙大厦,1,"[(114.260841, 30.59173)]"
刘家祺路,8,"[(114.31084, 30.60803), (114.312, 30.60751), (114.31202, 30.60768), (114.312599, 30.608141), (114.310951, 30.60825), (114.31096, 30.60835), (114.310799, 30.608299), (114.31094, 30.60769)]"
八古墩东三巷,16,"[(114.270103, 30.621599), (114.275101, 30.6234), (114.27616, 30.62321), (114.272697, 30.6217), (114.2741, 30.62376), (114.274597, 30.623699), (114.273399, 30.623501), (114.27677, 30.62294), (114.275497, 30.623199), (114.271927, 30.62269), (114.27279, 30.62172), (114.2752, 30.623301), (114.274696, 30.6234), (114.2743, 30.622299), (114.27062, 30.62151), (114.2742, 30.6224)]"
汉阳门,1,"[(114.293848, 30.548721)]"
安柯娜咖啡厅,2,"[(114.315002, 30.5569), (114.315, 30.5569)]"
G4京港澳高速出口,9,"[(114.05822, 30.63296), (114.0634, 30.4562), (114.064796, 30.4543), (114.059654, 30.633663), (114.05392, 30.63596), (114.03444, 30.68754), (114.066002, 30.454901), (114.05037, 30.56818), (114.268997, 30.156099)]"
中南大道,26,"[(114.38503, 30.47495), (114.38446, 30.4757), (114.38794, 30.4754), (114.384537, 30.47537), (114.38444, 30.47574), (114.38449, 30.47669), (114.38637, 30.47625), (114.38453, 30.47657), (114.38651, 30.47638), (114.38594, 30.47667), (114.385399, 30.475401), (114.38441, 30.47572), (114.386596, 30.476513), (114.38436, 30.47616), (114.38564, 30.47556), (114.38871, 30.47488), (114.38552, 30.47523), (114.38543, 30.47645), (114.38945, 30.47466), (114.38481, 30.47632), (114.39346, 30.47453), (114.38526, 30.47458), (114.386, 30.47668), (114.38612, 30.47647), (114.38945, 30.47468), (114.38433, 30.4765)]"
第五届萌鼠大赛,1,"[(114.352699, 30.5835)]"
北后街,2,"[(114.08861, 30.40724), (114.08935, 30.40779)]"
镜花咖啡馆,2,"[(114.258499, 30.56076), (114.258499, 30.56076)]"
S1岱黄高速入口,5,"[(114.360802, 30.876499), (114.358398, 30.8787), (114.358803, 30.8785), (114.3601, 30.8776), (114.3601, 30.877501)]"
004县道,10,"[(114.574303, 30.3519), (114.596901, 30.3347), (114.477898, 30.3927), (114.563301, 30.3134), (114.5834, 30.33881), (114.56855, 30.33335), (114.518669, 30.413953), (114.51548, 30.405782), (114.51521, 30.40629), (114.47127, 30.38799)]"
晋合金桥世家,2,"[(114.298264, 30.660637), (114.29826, 30.660636)]"
顺香餐厅,1,"[(114.29167, 30.57789)]"
金地西岸故事,1,"[(114.331978, 30.484961)]"
新豪斯咖啡语茶餐厅,1,"[(114.36988, 30.52139)]"
湖北美术学院藏龙岛校区,26,"[(114.42293023, 30.39478624), (114.422928, 30.394787), (114.42293023, 30.39478624), (114.422928, 30.394787), (114.422928, 30.394787), (114.422928, 30.394787), (114.42293023, 30.39478624), (114.422928, 30.394787), (114.42293023, 30.39478624), (114.42293023, 30.39478624), (114.42293023, 30.39478624), (114.42293023, 30.39478624), (114.422928, 30.394787), (114.42293023, 30.39478624), (114.422928, 30.394787), (114.422928, 30.394787), (114.42293023, 30.39478624), (114.42293023, 30.39478624), (114.42293023, 30.39478624), (114.422928, 30.394787), (114.42293023, 30.39478624), (114.42293023, 30.39478624), (114.422928, 30.394787), (114.42293023, 30.39478624), (114.422928, 30.394787), (114.422928, 30.394787)]"
